hash,timestamp
c7e899f1263bcdb758650fae3c31073dcb903110,0.0
864caade4a701ed9dd0b82ca52930b6af8b242e6,0.0
5e2035120ff2c1e67b60ed9d827bd1bc9a386d61,0.0
16770721cfa8278129564681c61ac8c7c0f04109,0.0
961f2d5b752daf0f6b15c3e00d6b624529303b9f,0.0
8ca9fa1c3ca680a13c4a84f9cbf653ad10e2ec3a,0.0
9ca7c509656e838e6cfdab55ec0bde7eb61de0a9,0.0
b2de0b3cd2623fb082e615dcf368682fd6310c24,0.0
da7d264111bb1c35f6e6b0397f2ea16775f33319,0.0
d47ecead4d90544e7d38e40ee039efe61dff9e0a,0.0
c6a31e99351975b313fbae98183708ec92268d69,0.0
2b92889cd8e6d7534d12e868a4864d2152456d89,0.0
27e5ed71eb0c98038905d6dee8ba46d4135bceeb,0.0
8688ae0e2d98fa257a7ffeb3a933014b3afca759,0.0
2134af67784fd1cd5d04d955794b18e3224dea2c,0.0
8caf33ef51a7e7276351f8de60e17c99eab089d8,0.011609977324263039
121b9196fd484b0d1b14fb9303af766862097f21,0.011609977324263039
d72c177083e07c941e53a50a2cfcbaaed3db4872,0.011609977324263039
bba5ce4989982402c9cb7c6770b786f546d95a47,0.011609977324263039
dfcbd09b75d36f89940de0a71ac816bae03c7773,0.011609977324263039
1e008c9e10e72d88c05a5ac4b8cb1ecb1b956831,0.011609977324263039
45943e5ad6ad635aa5eb47e439a7c3755de0328f,0.011609977324263039
b7332df4dc696ca9643dfee34671b13837762c04,0.011609977324263039
4682d050a91b4a42b670b0846ca9f3da72da53ac,0.011609977324263039
c50df4f45e3c53de0c8cd17a9d4d747037d0d49d,0.011609977324263039
1a1fef8972bcab9481dda95016546673f670874f,0.011609977324263039
2abf4221f04a865d38676c84db3fe802afea4c49,0.011609977324263039
0e3bc4ac4ece6ea78ecdd017af4da61023df23b5,0.011609977324263039
bafce5a645ba80c0e886613eaffd6d0e3d8c00b5,0.011609977324263039
2ef1948e99038c4a735845c4d482b396e7797c9a,0.011609977324263039
62af5b066092b5af5f0940ba611848886815cf40,0.023219954648526078
d999839b9dbc9a3ded318925d7a7f5f80bc67600,0.023219954648526078
5e68bb9fd58431e9fd03b8114c37cf27276f7db4,0.023219954648526078
a906afd7804581fd8d7c95b3e71970ab4503f692,0.023219954648526078
36f420f222f6f2946ba40fdf61ba05399a827c2c,0.023219954648526078
f93d083ab6aea2c0001d92e693e282e040eefbef,0.023219954648526078
0515e33b9ac18df3fd32cd48a8ed16921acc5900,0.023219954648526078
893d808cc4b6415e38bf5986ed388634fd6aa7f5,0.023219954648526078
5748a3824d5873e667bbf32146d3e3d7bf5d3c85,0.023219954648526078
9dc18ac6f5283d097eaa9d9e407120f69a81af52,0.023219954648526078
bd139737491fc6513a8ddfbf4e4f12d1da4fa792,0.023219954648526078
783aec598a6aa9e3f696f588f5255954069c4eb2,0.023219954648526078
8de863db664c00942caf648fcfdd8c0a1bbd189e,0.023219954648526078
bda828d6da2742d0ff0d0a3c994b6635b8d23212,0.023219954648526078
fa7142bedf6c0f2c4ba4d8b6212c3bb81effa3c1,0.023219954648526078
2175a921d900d070910055bffff66e8d12c121e4,0.034829931972789115
dd3faf9a957da4b01006981a0595d8fe51501076,0.034829931972789115
03f1bf32b988ad237b8adce588ae635386938da1,0.034829931972789115
49ead88af9aac6c2aae52902a7fe92022bb270ff,0.034829931972789115
4cf292c6b763b2c4a55c0fffb99d90eec7be9b23,0.034829931972789115
f0a3a5fa0c82325d3133448879633fbaaa07521a,0.034829931972789115
f369e013408690dbaa2f73542d6f9e2b23aca06c,0.034829931972789115
121b9cec8aebe7985145893e40a27294854347e9,0.034829931972789115
6cd484a7ec807894d0afebb8b453e64ad90a0ad8,0.034829931972789115
437184f879295011608dabccb58911d89bd5a2c7,0.034829931972789115
eda3e463cf8551ca57bfdbeac6c9c7c5ca9f44e4,0.034829931972789115
c2fd7d3d0c6df704a5ca990f809c3c6354329084,0.034829931972789115
46aeb483f1a17bd17a4625090c21d5ae515150a7,0.034829931972789115
10d5eb46ffc9eb45f0e2766375c1760b7cc6104d,0.034829931972789115
937a5d3eaaf5a4a92cef420bbdcddea876a91cd0,0.034829931972789115
03e2464d5df0d4f8d82d8f963ebf243edd434b72,0.046439909297052155
d535766926c3186d609ac4683fbf31f1c4b1cee9,0.046439909297052155
6b0a9aede3d215a0e37e69a396ddbb3eea66af1b,0.046439909297052155
9a89da04489703fe74b53127d0f48b13352f692b,0.046439909297052155
0bcd7599c9a56f5d70bc97012ec9914fdc7248f2,0.046439909297052155
f040c25a62aa02df86476df943d9a52ab06d8af6,0.046439909297052155
f2b43b288fa65ade502359ca9e4a4f66962e9491,0.046439909297052155
a9d8c1f6d543eef49a0ff3cc9e6fbd385e5abfc7,0.046439909297052155
705e00ece3993fe4d73766409146e0c51edd3359,0.046439909297052155
cf7224565c4a2539ce584d688076f485f7583fb2,0.046439909297052155
844737d2d19eabcb8a6b1b28ce20cc4f4b3622c8,0.046439909297052155
36bf0e05d9d9f46544439e70093492f01e8ea526,0.046439909297052155
cb6005605c2bc78d82dac22f67f1b5ef0b09c1c3,0.046439909297052155
d02238eeff5a13eac2c889a69eb28cd75659a297,0.046439909297052155
f56f11b069b5b9623f08c28d8cd7129eda4c6072,0.046439909297052155
03e2464d5df0d4f8d82d8f963ebf243edd434b72,0.058049886621315196
d535766926c3186d609ac4683fbf31f1c4b1cee9,0.058049886621315196
6b0a9aede3d215a0e37e69a396ddbb3eea66af1b,0.058049886621315196
9a89da04489703fe74b53127d0f48b13352f692b,0.058049886621315196
0bcd7599c9a56f5d70bc97012ec9914fdc7248f2,0.058049886621315196
1a572cf01e5403b85ccefad57a3aa303d7f05dda,0.058049886621315196
f2b43b288fa65ade502359ca9e4a4f66962e9491,0.058049886621315196
a9d8c1f6d543eef49a0ff3cc9e6fbd385e5abfc7,0.058049886621315196
705e00ece3993fe4d73766409146e0c51edd3359,0.058049886621315196
cf7224565c4a2539ce584d688076f485f7583fb2,0.058049886621315196
844737d2d19eabcb8a6b1b28ce20cc4f4b3622c8,0.058049886621315196
36bf0e05d9d9f46544439e70093492f01e8ea526,0.058049886621315196
cb6005605c2bc78d82dac22f67f1b5ef0b09c1c3,0.058049886621315196
2640eccf9f0ca042fc6394680edaae5b4b49692d,0.058049886621315196
1d5b0d81f1a7b054c685d223a36fd0e5304f2632,0.058049886621315196
03e2464d5df0d4f8d82d8f963ebf243edd434b72,0.06965986394557823
d535766926c3186d609ac4683fbf31f1c4b1cee9,0.06965986394557823
6b0a9aede3d215a0e37e69a396ddbb3eea66af1b,0.06965986394557823
9a89da04489703fe74b53127d0f48b13352f692b,0.06965986394557823
43b16acb2a267db88dfc005df96e484ccac6541e,0.06965986394557823
1a572cf01e5403b85ccefad57a3aa303d7f05dda,0.06965986394557823
f2b43b288fa65ade502359ca9e4a4f66962e9491,0.06965986394557823
a9d8c1f6d543eef49a0ff3cc9e6fbd385e5abfc7,0.06965986394557823
