hash,timestamp,anchor_freq
fce1e5ae742a69916fdda920ac7ef12744e82519,0.0,667
c2387b685355c9c578cdc2cae911b252ad59eb35,0.023219954648526,581
c0af09bcb7b2cf2c747c08a9b5d318d7107b67a5,0.0464399092970521,581
aed3ba664ad28791f6cb1d474eb25f6513083185,0.0696598639455782,581
d2fac9ceacf6914bbb6c579ca3d266a9b2f32277,0.0928798185941043,602
84002414c54f8021eb32814d90c4a5a13aed2225,0.1160997732426303,602
d2fac9ceacf6914bbb6c579ca3d266a9b2f32277,0.1393197278911564,602
f03a7af9ba99af37e08f73c2bbb9de516bc73691,0.1625396825396825,581
cca0ffffe283106ebf7884b6ed11cc275c788c02,0.1857596371882086,581
110823550e1631770ba7e29402893962bd829518,0.2089795918367347,581
f03a7af9ba99af37e08f73c2bbb9de516bc73691,0.2321995464852607,581
ebf3434f33db90b6c93336f50697f6f516457064,0.2438095238095238,602
c2387b685355c9c578cdc2cae911b252ad59eb35,0.2670294784580498,581
364f6877bed8edb381fefe168f7ac18b8dadcacc,0.2786394557823129,581
314daa0fbbb67d2797c651de68e566ccf464b027,0.301859410430839,581
8bb84bb41425a1fb1680c2573cb5521907427625,0.313469387755102,882
06d6a90e5b2794221c7861ab4daf35799adeb39c,0.3250793650793651,882
8bb84bb41425a1fb1680c2573cb5521907427625,0.3482993197278911,882
072aaafbd11d43b6391b99b61b6144e746488f01,0.3715192743764172,882
130e3a9a2ba5d43f392c1ca73f3d2d6c1dc0f738,0.3947392290249433,581
e40974379d5fca2691197f158bd9f1a7f077df40,0.4179591836734694,581
1f1968c651bfb77cda6ee37a44dc22fe638e60ea,0.4295691609977324,882
0315695d00aad68c6a6ad7925743807f091e10f8,0.4527891156462585,882
1b2e2007b4629d5c3125ea9b5931458d78587a54,0.4760090702947845,581
5cb7b1bca5e73b883bf95602ec1816651e989264,0.4876190476190476,602
4cd1cb7ec0395546ff4a0a5d5a648d9f9d48d6f3,0.5108390022675737,882
41790dc9387e14428591106c37064238161d3de0,0.5224489795918368,882
1f1968c651bfb77cda6ee37a44dc22fe638e60ea,0.5456689342403628,882
317048e1a5824fcfd1b49175dc0faa887484ee7e,0.5804988662131519,581
c137db69e8b607d3767ed555c9de21469b430d8b,0.626938775510204,581
289b4952ea5c494c2461a18831a607312efbe688,0.6733786848072563,581
033651b5ef1a641fb44d4a1da18adaa86d16a636,0.7198185941043084,581
b500118dc06349a8de3cbef6ebb688bd02edf74d,0.8359183673469388,516
a6a882eb8265e64f80cf512f634587379fb171a4,0.905578231292517,538
54cac2cf2414a563acf5b84ebd446dd275e94ed3,1.0797278911564625,516
65c0aab4dbf82313b6a9c93a384163b8d2b5a058,1.2654875283446712,538
67f4d133cc0e9ee0ab3085862155cf177ffa08f5,1.3235374149659864,538
7438208afb33cc29dc8659b668ed4f0310b60ee8,1.3583673469387756,538
67f4d133cc0e9ee0ab3085862155cf177ffa08f5,1.3931972789115643,538
efb88243d57dbd2aeec4023327c590469eca2a3a,1.4512471655328798,538
a46b479744bd6538b0aa30ca15aac21c12674381,1.486077097505669,538
49de4bcb5a1f9b8c12bd26ac566bc0fe9da76686,1.520907029478458,559
b5bff0372e01935f99c7c83125c150c563773c09,1.56734693877551,516
73a31e9ec586f60f227dbf019026a6cdd713aec3,1.5905668934240362,559
140906dedb77c3e0f2cf14dba8d9a29e07c0a106,1.6253968253968254,538
4b87b06ad0ae065af4a3f2e66899870c9497ac0e,1.6602267573696146,559
816f4594e06f5052b7b89225898271a80106174b,1.7298866213151929,559
1c4d01f667318082fc6feae35c97faad9ee040a3,2.3103854875283445,732
cca0f48d6bac2a4f70f9691aeeec7c34049a30ba,2.3568253968253967,732
93e998473c412c5d3d003c745cd3b655e63a69d2,2.403265306122449,732
3fccc8d357499d324297bddefc5d513d8c9630f0,2.4961451247165534,732
1c4d01f667318082fc6feae35c97faad9ee040a3,2.5774149659863945,732
b8b2391e6d4ee1c641ce4595dca4180ad49b39b9,2.6122448979591835,753
96d3d61d96a11d32a244be232e16c1f3bbe404c2,2.658684807256236,732
64c95de8a3902621dfe50b04918e8e85815a5da5,2.75156462585034,732
5b293947db2533f2875588641d5d30d9952d9208,2.8560544217687074,818
7398fb58dde72a40128a51bdc9feae98d3cb44cc,2.914104308390023,559
42707976c66f65008d074b04529a4a230540f599,2.948934240362812,839
845f637fc04e43e88dd24d557c26b380dbbe776f,2.9837641723356008,839
ae1bcdf66da73816f790c316c01aa7a04068daa5,9.102222222222222,667
1f1d8a1bf7fbd49472f9e0d7acbfcb5eb8809bb4,9.125442176870749,667
6eb58b94bd6f337ae2ae2c1e2fa737f2244da290,9.148662131519274,645
f45cb188a7cf708240a77339cabf15123979af92,9.160272108843538,667
985a235f1beb36400080a6faabd946b76f2331c9,9.1718820861678,645
561e853e8f86f629affba03d280b4d5cc33f18ba,9.183492063492064,667
3972c1a029dc38b4d191bba957908324d2819609,9.195102040816328,710
e9b0dfc8571a8f64944bad4d48f991bdb06d4cb2,9.206712018140587,710
f45cb188a7cf708240a77339cabf15123979af92,9.218321995464851,667
1073a7e875e03a930255ef8bf4566f26dc84d5f5,9.241541950113378,645
561e853e8f86f629affba03d280b4d5cc33f18ba,9.253151927437642,667
3f305dc504d270ca14499607bbc62d8b76a1995f,9.264761904761905,1313
280351bb6b12d851513edf260e9ddd148af30962,9.276371882086169,624
64c2d7416f33b6e707e266fcd88f7af040091f45,9.287981859410433,689
5c385f01bf72a4900d8c4d5952a0c1222d0f58b5,9.299591836734692,689
e81aaeb0f5f09734214d33f7546274085e712af9,9.32281179138322,645
1a818901de33a264b383860f12ea11ddcb7eedae,9.334421768707482,645
85912ad0e42a7b74bceaf7969d6061bc40022676,9.334421768707482,710
9d00afd9b0eff5baa848aeba19faaa955d033c5f,9.346031746031748,689
9de5642268be26ff53654837b5bf21d3794a4eac,9.357641723356007,689
74abbba3bd052568b8d3aedbbde73eda37df74a9,9.369251700680271,689
4d4c1e78db084fff3eff6b3f8e9cf2256da2e193,9.380861678004536,689
5873be8c24f3ab4e39523dea834690656c8db855,9.392471655328798,689
9fc7663ced1e092ae9f32c612ff4f863a9fbe491,9.404081632653062,624
f9e48685e1d5497a4eb90792d4221570171ae9b6,9.415691609977324,710
280351bb6b12d851513edf260e9ddd148af30962,9.427301587301589,624
85912ad0e42a7b74bceaf7969d6061bc40022676,9.438911564625853,710
fa6d74df92cf8c389c85a6fd9a17b3350b6a752b,9.450521541950112,624
4d4c1e78db084fff3eff6b3f8e9cf2256da2e193,9.462131519274376,689
1a818901de33a264b383860f12ea11ddcb7eedae,9.485351473922902,645
5e0d2ebd26b30dcd695b3c2d391c7c3a07c1af7a,9.485351473922902,689
9f8b580f76344d28ad85e6b60e9d8ab9fbfb8630,9.496961451247165,689
9de5642268be26ff53654837b5bf21d3794a4eac,9.508571428571427,689
1a818901de33a264b383860f12ea11ddcb7eedae,9.531791383219955,645
e81aaeb0f5f09734214d33f7546274085e712af9,9.543401360544218,645
efbf3d4cd628bbadc68617d8dfad0df66550a47b,9.55501133786848,624
5e0d2ebd26b30dcd695b3c2d391c7c3a07c1af7a,9.566621315192744,689
6eb58b94bd6f337ae2ae2c1e2fa737f2244da290,9.578231292517009,645
e54f09d555eadae76ff9acf8655bc79bffdf8f47,9.601451247165532,645
9f96e7bb6df7df9090ec89e062d5cf29ea25a53b,9.613061224489796,645
