hash,timestamp,anchor_freq
67376479b73300893a749196d8b8015d5f682be1,0.0348299319727891,1033
4259372a5e3ddac68f2cda16f31ef7b4fde6b1df,0.0580498866213151,1055
c0ac7ea51e60f6e196e59ff243307b79554cb36f,0.0928798185941043,1722
8c535f3ae28b47e19606b97db682f6d75c770476,0.1160997732426303,1055
d037e5d136a627af3b4d8eff4fdd3f61b287ff58,0.1277097505668934,1571
84b72bc2a649121a3eaaba498112264d2a3a130d,0.1625396825396825,1571
294accd2dd69191c212b51818b1687bfbaf9757d,0.1741496598639455,516
66ac468a5d26ab42b581e592a6ea3829a926e592,0.1857596371882086,538
2fb5050c24fb160da0ae40b20e24a15d8f5470fd,0.2089795918367347,516
a17384f48cdbd2c3a6d05c427c734a375f310dc0,0.2670294784580498,1055
6c18010107f598c03292151ffb4480e67017a44c,0.301859410430839,516
86b6971e9655d9a7b88c8e9523329c233307f120,0.3250793650793651,1744
718bb3e1a4cbc33c426943ee9d6f39b0d60df0b1,0.3831292517006803,1571
a2ff07ba806f1bd5a142aa28d52b798e10bbe8c2,0.4063492063492063,1571
257f6a889222325c4e1f65a342326060d475b450,0.4295691609977324,1055
94d1ed1d1ace3d91c9cf5b7d4704211492ea2d2e,0.5108390022675737,1076
a59e06ddeece3a8a73e16165db1746e098cc41b7,0.5224489795918368,1055
0e7aca6d2c46a6cb45922bedaee369cbefd8eb98,0.5340589569160997,990
9e9c46aeb4e1a5b524836f0a3ba443fd2706ef3f,0.5456689342403628,1076
434ae4032a4ea20342f4ccc582b6448c26ffa199,0.5456689342403628,968
6e0c361b072921fef4658e2e352d52d79b75881f,0.5572789115646258,1076
9966c32cbd7eeedcb86bd22ae793fc119f2017ac,0.5688888888888889,1033
2fee614abb01615a73b5dd6f61ffcfa3d679fd23,0.5688888888888889,968
b6b2060a2123c94670bd84bb45b5825a1596231e,0.5804988662131519,1012
b6f20b79d8ee1d5c202b835e5e66b5573b9200fb,0.592108843537415,990
eefe365104fc5f55956fb1c288e1877e9f05d722,0.7314285714285714,796
666c561339467844608754e6f9ccee359cecfe9c,0.893968253968254,1205
08f0c0f73ae8bd2e78ee742053729dee5c2f70d9,0.905578231292517,1227
fb9527df035da750896341a6fb36df140d89e897,0.91718820861678,1184
c97cfed55d5ed3dc688b38e3fb393e7b604b0f1b,0.9287981859410432,1162
2dda5ee2de96fa35179ae389752f0d472622a204,1.0332879818594105,516
a9936a95a321ddc2ceee7cfac211f8a7ed047f0d,1.0681179138321997,516
5eab8a87b7b1998732d53d33b188a12d080b1f2b,1.1145578231292517,882
842a5629a11034ec91ba1f3ffbe1c7adaa927aa9,1.1493877551020408,516
5486b6c2d99ec1e77fc021a82df76060b0d81106,1.172607709750567,1076
a7bffe9b1b2f430c472913a66731fee1f954f085,1.18421768707483,1055
8679feb9f541c48e002b5821ebd678d83ad30f7a,1.207437641723356,1055
d74eff0c2362b718aad5fee2bbcc89d92c20d517,1.230657596371882,1055
b944eee120a46092c34a81df9b24c77fa2657fdd,1.242267573696145,602
b63ed261537b156a14e6f97d334b51611e775bb5,1.242267573696145,581
62d308a24321ac92ddc9aa547fbe3a092a5c9175,1.253877551020408,925
1753bc469bc2266fe301c5d71c2702d91f765347,1.2654875283446712,1012
224ba3fc700df1be279687ac4d000cfe2a9b144c,1.2654875283446712,1141
224ba3fc700df1be279687ac4d000cfe2a9b144c,1.2770975056689342,1141
d8fe899e1bbc72609ada11a51ad872729aa4e38d,1.2887074829931973,1184
d318f959e174bc297ac1a135e5b09b47bc5ca66b,1.2887074829931973,1098
6e32ca26aaae1fed288b4fb8b95e88784400e6dd,1.3003174603174603,839
78e368a5da4badb2794578f022702670b24c86f6,1.3003174603174603,882
3a277cf4dea06f0861bc0d2acdc71c812ce75561,1.3119274376417234,882
af9324e3efb1c58a786e63729d8fb5722654aada,1.3235374149659864,882
3ae0e384aaed776535310445ce08784f2cf06ef2,1.3235374149659864,1012
22a0cd0e19161108c3bbd5785c70f0777d558732,1.3351473922902497,1248
757b3a51895466da5b0ed1e977db93d704d333d1,1.3351473922902497,1227
d783620147bf4a434c3fab66f4679d0da9300212,1.3467573696145123,990
b6430148e0f800a08867968f7432ec92dc521da8,1.3583673469387756,1184
1b9353c3af6321d61cc73498c608bc5c3f15c638,1.3583673469387756,1184
110013ce26bfaf9ca2b61a4441ad86a5232716b3,1.3699773242630386,947
28185f73a857dbb0ca1f5608455e99071363fc1b,1.3699773242630386,1184
25dac03e6413a32441fe6c6d8d5fd8cd215e5000,1.3815873015873017,1162
