hash,timestamp,anchor_freq
7487455a9ab8013b91441fea56cc173f3b5e9738,0.023219954648526,1012
530883f03c6f0e6bdf061012acf0dff29e18e241,0.0348299319727891,1012
e36513fd79cb0e155d0879569b213d84a40d59ca,0.0464399092970521,602
5a620c947db8cda2f6c7319b2b762c8087fe1042,0.0696598639455782,990
303c47dae44129fe51aa53f3ef054fe373e96058,0.0812698412698412,990
303c47dae44129fe51aa53f3ef054fe373e96058,0.0928798185941043,990
bc925b7a53230e4dc8e866c4d7961174ad1e3b0f,0.1160997732426303,990
789696c827ed0bbb51810d200593d196c73b16a4,0.2089795918367347,1012
e0dba8c4af3970a95c0e41ba7c8652c42d8ab6dc,0.2205895691609977,753
ff88cfdaefaab317422dac0a9745d21b40266033,0.2554195011337868,796
c9dfb3874eb69419ca1bdd360991ee2f6dff6453,0.2554195011337868,775
0f78fe4aa547901373395b11e8668e0d09c90c14,0.2670294784580498,775
054e5c436741f960fe0d84a9017bfdacf3327c3c,0.2786394557823129,796
6526b9a30174a1310481a1858ff9fbaa20835167,0.2902494331065759,1184
9bfd4b962d3b1c107963e0859695e7cdddae7c7d,0.301859410430839,796
ecc10c84a6175096707f68ec8025f41c478f553e,0.301859410430839,1205
0a778729b3c1d18d0630d4de8c9a88fbd9e520e1,0.313469387755102,581
70780752381fe8df6a89bd14ea3ce1d10f4aac80,0.313469387755102,602
0a778729b3c1d18d0630d4de8c9a88fbd9e520e1,0.3250793650793651,581
3b5342c229dbe2c69c0a088d99ebab8b4cd6a293,0.3366893424036281,602
3b5342c229dbe2c69c0a088d99ebab8b4cd6a293,0.3482993197278911,602
cd86c22ca5304a0bca2e82e1572dd5af9bd5364f,0.3599092970521542,602
4de92ae61b6ae01ea3ef89f7c8e7648fed914b88,0.3715192743764172,581
b469d22a224a04c8e56b759f6a206d95193567d5,0.3947392290249433,796
64304a1d82311c7789536053c2d992e53b3be2bd,0.4063492063492063,796
d2ccb4afbab346fb138ba1708ddff552fa309f3b,0.4179591836734694,796
51d86e28a57cce81ab7cb7bb477b972bb620d4c1,0.4295691609977324,602
4f3f92df117d339989e781eea36ddc55c73e4de9,0.4411791383219954,602
1fd7567bac2767722a64ed7da47ea686d67a3665,0.4527891156462585,581
d5b99d187d260786d600b57605d9e6306591febc,0.4527891156462585,602
f8c89e120d3699baa22369a0d8aa7e6b50d8ab7f,0.4643990929705215,602
a893d386d7a239c9992bc7c32447b074e4608666,0.4760090702947845,602
c94a1841d07a3ef7e450389a1551e41b3cc74170,0.4876190476190476,1184
85f3bef4f13d97def6189319b8c4695bf99f6a6b,0.4992290249433107,602
7280d8dc034cca6a63cc825ec14732a0de39c20a,0.5108390022675737,602
5ee2bd9fc3c794a09cb0df5bbfea6ebac1b503c8,0.5224489795918368,602
eb92c0e879f110af911f62b4ebed741f361f63b6,0.5456689342403628,602
ad967da4c5cdeb6966f613e31807a2f60303da82,0.7778684807256235,581
a8ba13dc7d6226c0cfdd12c0f825b48b0289abd6,0.7894784580498866,581
c97ddae085324edcc3c15c3dadac28bdae5041ad,0.8010884353741496,602
17737fb508af4d779cfa4f6eec2c9b78c371cce3,0.9520181405895692,516
9c67ebc72c0ea2d426158a9dc7d50469d8575767,1.4280272108843537,1055
04c8186f1ee1b7fcb4fe847ca7e7b380b8f2cefb,1.486077097505669,882
169b512344ebec34c1bbc55426363d8820b2c9c7,1.509297052154195,882
169b512344ebec34c1bbc55426363d8820b2c9c7,1.520907029478458,882
46395f3ed7fefbfd82a6845eaf22207778b14f20,1.5325170068027212,904
a5b85bbcbcc66f0211e1c1bf3e044d399c85cf59,1.56734693877551,516
959921218c6556696496a6e3bbef27be733264e0,1.5905668934240362,516
2a6f9ba5e6e5bd69f0c790f2ee63e85bb5533733,1.6253968253968254,602
975e02eab21b5b175340ad1d0cf3d169dd2b3509,1.6370068027210884,602
1d045ecd0bfc50202a42dceb9836df34ee256903,1.6486167800453515,581
51d86e28a57cce81ab7cb7bb477b972bb620d4c1,1.6602267573696146,602
ef852650e32df9c3cdf6d317074210bfa5b50665,1.6718367346938776,602
708b327153cf4e852240c63c6f15ba7b22987a6f,1.683446712018141,581
472b65fa8fcd51d362a628412449ebf60c7ed57d,1.7066666666666668,602
558a23fe5951d3758f87692797fdaf4d2b652d24,1.7182766439909296,602
dd22843f7f914237d8edb01efa60c571e07c79ea,1.7763265306122449,882
feeeff31c106332811a8a92ea07eb085e6e7aca0,1.811156462585034,882
936c1ee829bd97d69eaa49795b8cf416270717a9,1.83437641723356,882
4d66d4c6f1a4fbb31cff687d092cd8ecdb80330e,1.869206349206349,581
152414bef9d0951f1edf87855961f98735a9fb2c,1.8924263038548752,581
0f6a2327bc854fc95d3a274efa1161557489fe2b,1.9040362811791385,602
5cdb864deddb036208c72208f46b5b912d0989ee,1.915646258503401,882
0f6a2327bc854fc95d3a274efa1161557489fe2b,1.915646258503401,602
6aeb127636508cf2038e2cb52f78a42135934525,1.9388662131519276,581
c84d90e06f26baaf79bc2cd9b7457a8938ba13bd,1.9388662131519276,602
5f01abc422eae7d0f802e3db847e868b624d042a,1.9504761904761905,602
0f7d60798df032f9430e372d36d4aa70843fa028,1.9736961451247168,602
f58a546c697916d8b18a36fa87744e649e20c4eb,2.147845804988662,796
22dab0a112c7ddea76071f6dcb2322b3ba92dad3,2.1710657596371883,796
ca15ee458874cb669a4c9ef1551583874d835f08,2.3336054421768706,602
ca15ee458874cb669a4c9ef1551583874d835f08,2.3568253968253967,602
5129b1e088ddca4aba4a6150abdb49f7a094c4dd,2.426485260770975,602
13e356a364ad6c3b1491f138f94f3b5220235c14,2.449705215419501,602
0e85750a43d7e2055085835f0d56b47c79c2df85,2.461315192743764,602
20907850e5d9e324f148a4c3ae2cc8d7fd8a57f4,2.7399546485260773,796
