hash,timestamp,anchor_freq
f4e8cb28ccb196b3e52e2468bbec23c1e65e82f3,0.4411791383219954,559
2b545ed1fc8d5cdbf1d0050dbd302d7346eb36ac,0.4527891156462585,559
2eecf2fba267bd6e5326e3a6c34adc893ce10cc2,0.4643990929705215,559
6fa5d067e00c88073ab17844928a7b7bbe6c3edf,0.4760090702947845,559
e063f23f4b845e40cfe32c5e08385107da63d37d,0.6617687074829932,839
7a530222ecdde1e4802307c813a3d6c36bf0978f,1.1145578231292517,839
7201bc1d5531beced5805b9171de7d59ba293dc7,1.1261678004535147,839
7d6232b431a46c473b847574c230163b5bda8da2,1.8459863945578232,1981
9a18583b4b822bc2102c75b55f1b8f3b65920dd6,1.8575963718820865,581
d04b8c831b000228b7f0e831023dee225973efe1,1.869206349206349,581
aeb7a92747076e3a12a6f46c3cade7cb76c2c8a2,1.880816326530612,581
e6a180d55976deebd0da62622f577b191b42ba88,1.915646258503401,581
d04b8c831b000228b7f0e831023dee225973efe1,1.9388662131519276,581
5b8710cf88ff9a94fb69786cfab68e3e95748763,2.380045351473923,732
cacc36794affef26bc5d915553e36a7cf5ef4138,2.380045351473923,710
7d06913d66a7fdc696e566b229a32429d661c840,2.391655328798186,753
84445cd49daab8c67ddcf1a302c75d3966a9466c,2.391655328798186,710
57f995635689a95de742ac4d499e88144671e269,2.403265306122449,645
e5afbd7608c86d4f0243e2cbcbfa0cd43ed25206,2.403265306122449,818
0c8fb416ac852877b14d0cefef1b7c8513db1109,2.403265306122449,818
98ba76a7c6b3ff2a5535c37ca39249c5a2fe5bcc,2.414875283446712,645
9351b3cf3a1b11e8ee74cfd7c501764600601068,2.414875283446712,818
2f1a4df47dad2fd20838cc0fe1e294e9d8011ebe,2.414875283446712,624
30bb608fa24cf536109d833e64469477c0c608d1,2.426485260770975,667
b7f98c00a43360e2a0145e6b8c8229fac78f5359,2.4380952380952383,516
879d46f312fdd958a8e856b5b051882c2e6b001d,2.4380952380952383,516
76687876d078ae611bb89970a2345702ee61c9d3,2.4380952380952383,516
481f1f97b9176d1170ca64722040722b8f8d79c8,2.449705215419501,516
64a551dcd7ddc6715527b2308d1f56a9d7edff3d,2.4729251700680277,581
2127324af723a5e3ece18987c8cc19347aaa7465,2.6122448979591835,602
41aeb5fc3786f8a186d67a782925f00becdc7525,2.6122448979591835,581
cdfa64cc2d8007eeb9424552db48d290d697b9b3,2.6238548752834467,581
bcf5f5b909531aeb5635fe68702e6c80bd36cfb1,2.6238548752834467,775
a7f8f57e94b4e93634891b934b39d5c61b647d57,2.6238548752834467,1335
48b1ff074db51ad24e0413c5ee6497edc3efc7ed,2.6354648526077096,775
7e7adbaa0e9742ad3cfaf265729a9cc620d0985a,2.6354648526077096,753
3777db02f569b6c542cd90018ceeb17827b19f46,2.6354648526077096,559
19f2bd70fc0819093167adabe886ddb579aeac30,2.6354648526077096,559
5b281d08b7bb3533645fec1c383e6ad6206a6e38,2.647074829931973,753
6aeb127636508cf2038e2cb52f78a42135934525,2.647074829931973,581
ea35b183115596a57c0edc81abdfcbacc608b463,2.647074829931973,559
2dee00aaaf2b8042fb908501b1d3acefb08f61ef,2.658684807256236,753
39e82884d6e0af28d9a8a18da935e80cc7662614,2.658684807256236,732
d6ffa885442f854d4071cc333bf7e5111fe2658d,2.658684807256236,1313
56cdcac5f1119c7eb661795bc8dc695a14a869cf,2.670294784580499,732
11b44ee3b99850f0ce6081292f7bd58a47c45363,2.670294784580499,732
24f018e587a0b2f4c7266bb942f995c33232b9e2,2.670294784580499,775
0e6ad539929ad7ed763ba89799228408ecfe7238,2.670294784580499,775
11b44ee3b99850f0ce6081292f7bd58a47c45363,2.681904761904762,732
fa0cc7725c1f443f48690da10874e9b6b7075c41,2.681904761904762,1485
256000fec217a8491445a39ae1a19edd70395db8,2.693514739229025,732
84522203dc9710d81ae85652c0e4299e7adc1318,2.705124716553288,732
140906dedb77c3e0f2cf14dba8d9a29e07c0a106,2.705124716553288,538
f9888d2e66916a9d3536ca3aaad1225ebcbd6957,2.705124716553288,516
c4c05b168d462a9564dddb4e01457c10892d3a49,2.705124716553288,710
d6ddccf57169eeeb20bebba94c5f259fcf2b0845,2.716734693877551,516
f9888d2e66916a9d3536ca3aaad1225ebcbd6957,2.728344671201814,516
dd91fbbf2f375ce332f238208f08af5a283343a4,2.728344671201814,538
7a5a12767086ba1335432ce093f6dc1a3d610ecd,2.809614512471655,516
e4d4962d4c04e5db7e169d79b221fde7799fc95c,2.8328344671201813,775
9c0f6e4142c40be0f932726739211ba3771c11c1,3.4946031746031747,516
4110e94a407497ae5a4fb06da24faafe9bb63dcb,3.506213151927437,1701
14bcb1c7cabb96415d17fe7239f1aaf9cd609911,3.506213151927437,1679
10134b06f9607d0b5a3fd68d8f20e961ce7d3f4f,3.517823129251701,1959
60d80ab062432d1b4ab0f69d31c33efb7a3cd19a,3.517823129251701,1722
8e256fc093bee7bb04475c25ff6795a1c7fdaa8f,3.517823129251701,753
37ee7de64ee1a11d7be8747dcc4d188940c0a3c5,3.517823129251701,732
7cea69b337479ac689da2f0a9efec9797db153a3,3.529433106575964,1701
816cb8fcdd90c46d4000399c35cafe283641760d,3.529433106575964,1722
13b2e7cd540be80d134dd8c01cca5d89c83fef2e,3.529433106575964,732
6f14ce2c9b55863f26dbbb8390b2343762587c36,3.529433106575964,1744
97aa144ec2144681437bf0a4c07c59e3bd1e8231,3.541043083900227,1744
109ad72a3805cede06ee7ff5df5d33f111f9eb75,3.541043083900227,1744
76592914b2901ffaaaa14192ad564b496d3e6269,3.541043083900227,732
42ac3c55776298b1af9e2b747c6eab312ba547f7,3.541043083900227,732
05e0bfe04ca8fd0fb9bcca11423d9af7c92cc263,3.5526530612244898,1765
791aaf834a59b433eb2fdb8ef6249341cc71a3dd,3.5526530612244898,1744
46e8422896241afe43a118a0648870cde4bdd6ee,3.5526530612244898,753
c0a61f578f87e1120c1ad407476970f9b2240b30,3.564263038548753,1765
b33cfec1ce4f63181080a767591dffd8f848c0e7,3.564263038548753,1787
5f07e3037c8746186feaa9ff5a2cec4144ae3b6d,3.564263038548753,753
83ce27d21eb82414502b73ce1ca1a6c4ddb5c26e,3.564263038548753,775
29aa538a44ec6171d62c201153bdf85479223a28,3.575873015873016,1808
4f592cbd8704f338adf6bcbd1b1f141c90ed4cf9,3.575873015873016,1787
ded5d63058daec53695fdc64be671cf1fc559b39,3.575873015873016,753
63bcedee52ba4cfbbbeb7b6623dcfb551a4cbc27,3.575873015873016,775
919af7ce366c7665a44f801709981c1e44b1e2a9,3.5874829931972787,775
6e7dc15bd10035a54bfc45e488eb255f813a1c93,3.5874829931972787,1550
f32396493f2c3a20d1fd97847c75da007c13ae11,3.5874829931972787,1291
384d64e9c3e6dfe9ec5ff7dad34c4ad8c8b9ac48,3.5874829931972787,1787
c7dbb760b2e520e3fe19660407de46ff3453f052,3.599092970521542,1291
cc8c70ed735149147fabce373ca08d962d0a124f,3.599092970521542,1550
30eeeecb293ccc9e4f70124b150866f0873d65f9,3.599092970521542,1571
ce9ff74aca2aa7a9f98f5db3f31cb003fabea2b8,3.599092970521542,1033
5172033e0597d5463813ece7deee6cfa647c4ee7,3.610702947845805,1291
581ec7f3204b420322529f9837b4be649a436e40,3.610702947845805,1550
dafadd1d523d6dea91675bd766c0b9d2f91c2e84,3.610702947845805,1808
b34c86cab2134a374eab496676fd7131d76e92d0,3.610702947845805,1571
9e2e228eb70b4bee1c574b941a70ad31daa8d656,3.622312925170068,1291
